year,part,level,id,sampled_value
2019,C,ECT,A1,0.44416761048018477
2019,C,ECT,A1,0.47277464967685834
2019,C,ECT,A1,0.5514681913243497
2019,C,ECT,A1,0.5298231725116646
2019,C,ECT,A1,0.548152176344326
2019,C,ECT,A1,0.5721817770902745
2019,C,ECT,A1,0.5425637903703951
2019,C,ECT,A1,0.4808143842702843
2019,C,ECT,A1,0.5438695320030226
2019,C,ECT,A1,0.5553054783822728
2019,C,ECT,A1,0.49698414819609554
2019,C,ECT,A1,0.5243535632234861
2019,C,ECT,A1,0.5059174599228574
2019,C,ECT,A1,0.5604767877576162
2019,C,ECT,A1,0.4791526059165084
2019,C,ECT,A1,0.5354887631090326
2019,C,ECT,A1,0.5528285688026554
2019,C,ECT,A1,0.4779600274271079
2019,C,ECT,A1,0.5607538259363221
2019,C,ECT,A1,0.5329088851514
2019,C,ECT,A1,0.5583129823550795
2019,C,ECT,A1,0.5568599201287642
2019,C,ECT,A1,0.5173013596784669
2019,C,ECT,A1,0.5652780208533631
2019,C,ECT,A1,0.5297149999772064
2019,C,ECT,A1,0.5254419333363077
2019,C,ECT,A1,0.5408179689111537
2019,C,ECT,A1,0.47430209099037723
2019,C,ECT,A1,0.5183197260859277
2019,C,ECT,A1,0.5543859527443987
2019,C,ECT,A1,0.5577169205511756
2019,C,ECT,A1,0.5570359259643342
2019,C,ECT,A1,0.5633379082733098
2019,C,ECT,A1,0.47045438996694294
2019,C,ECT,A1,0.5374119223498935
2019,C,ECT,A1,0.5486674097396077
2019,C,ECT,A1,0.5507924388353819
2019,C,ECT,A1,0.5448856446525318
2019,C,ECT,A1,0.5248225920482864
2019,C,ECT,A1,0.49414622927735613
2019,C,ECT,A1,0.5545918126331514
2019,C,ECT,A1,0.5568474265142607
2019,C,ECT,A1,0.5711648570313038
2019,C,ECT,A1,0.540675094473659
2019,C,ECT,A1,0.5379898032294131
2019,C,ECT,A1,0.5309231674304493
2019,C,ECT,A1,0.5741710977477382
2019,C,ECT,A1,0.5509328968925784
2019,C,ECT,A1,0.5564584793318749
2019,C,ECT,A1,0.5280212126231244
2019,C,ECT,A1,0.5547458464882863
2019,C,ECT,A1,0.5647015363781286
2019,C,ECT,A1,0.5265535456458358
2019,C,ECT,A1,0.5532633984007348
2019,C,ECT,A1,0.47503398013879067
2019,C,ECT,A1,0.5364667746466654
2019,C,ECT,A1,0.5462291629212336
2019,C,ECT,A1,0.566839722104258
2019,C,ECT,A1,0.5239244676698048
2019,C,ECT,A1,0.5554073857712075
2019,C,ECT,A1,0.5350872517066111
2019,C,ECT,A1,0.5137053133198513
2019,C,ECT,A1,0.45983839647541647
2019,C,ECT,A1,0.5680310986211262
2019,C,ECT,A1,0.5608734158001464
2019,C,ECT,A1,0.5608260871082861
2019,C,ECT,A1,0.5485741132716139
2019,C,ECT,A1,0.4793798216505032
2019,C,ECT,A1,0.5453191325386763
2019,C,ECT,A1,0.5471600592005487
2019,C,ECT,A1,0.47899671766490076
2019,C,ECT,A1,0.5482178009967584
2019,C,ECT,A1,0.49216974198795055
2019,C,ECT,A1,0.5497013605611771
2019,C,ECT,A1,0.5097280376512402
2019,C,ECT,A1,0.48872411696389345
2019,C,ECT,A1,0.5748088908078521
2019,C,ECT,A1,0.5555990451940676
2019,C,ECT,A1,0.4905348224047295
2019,C,ECT,A1,0.5635892844811172
2019,C,ECT,A1,0.5357530863999554
2019,C,ECT,A1,0.5189669573832382
2019,C,ECT,A1,0.5478601783337615
2019,C,ECT,A1,0.5513326842340248
2019,C,ECT,A1,0.49995338440214737
2019,C,ECT,A1,0.5602745084806245
2019,C,ECT,A1,0.4805236971335303
2019,C,ECT,A1,0.4779360718192202
2019,C,ECT,A1,0.560583372221814
2019,C,ECT,A1,0.5549678270027658
2019,C,ECT,A1,0.5119872209912116
2019,C,ECT,A1,0.5630460821916446
2019,C,ECT,A1,0.5590885460386837
2019,C,ECT,A1,0.5265550297122938
2019,C,ECT,A1,0.4985819933999694
2019,C,ECT,A1,0.5680559027762674
2019,C,ECT,A1,0.5611393387251287
2019,C,ECT,A1,0.5561092182667781
2019,C,ECT,A1,0.5226612095272963
2019,C,ECT,A1,0.48917589605211464
2019,C,ECT,A1,0.5664388918356524
2019,C,ECT,A1,0.5555129337890219
2019,C,ECT,A1,0.5718238187541501
2019,C,ECT,A1,0.5629290256728221
2019,C,ECT,A1,0.5584811630660137
2019,C,ECT,A1,0.5460380502810073
2019,C,ECT,A1,0.567584364273058
2019,C,ECT,A1,0.5624162460053527
2019,C,ECT,A1,0.568476475389323
2019,C,ECT,A1,0.571420874927799
2019,C,ECT,A1,0.5383261577961286
2019,C,ECT,A1,0.5430234920415321
2019,C,ECT,A1,0.5417391965157665
2019,C,ECT,A1,0.5369299234594505
2019,C,ECT,A1,0.36381447304431935
2019,C,ECT,A1,0.550054487212599
2019,C,ECT,A1,0.5401229944420461
2019,C,ECT,A1,0.5115446084657224
2019,C,ECT,A1,0.5512267397637184
2019,C,ECT,A1,0.540228201958656
2019,C,ECT,A1,0.5632920043497031
2019,C,ECT,A1,0.5247488603052285
2019,C,ECT,A1,0.5662117767256949
2019,C,ECT,A1,0.5663499639475754
2019,C,ECT,A1,0.5530207447917874
2019,C,ECT,A1,0.5321645542523012
2019,C,ECT,A1,0.5487420367306156
2019,C,ECT,A1,0.5397596463555147
2019,C,ECT,A1,0.5398394371178836
2019,C,ECT,A1,0.5313645704416433
2019,C,ECT,A1,0.5483441854604235
2019,C,ECT,A1,0.5396001139223389
2019,C,ECT,A1,0.5553671581845587
2019,C,ECT,A1,0.5466147263646839
2019,C,ECT,A1,0.561741393663766
2019,C,ECT,A1,0.5165445631619862
2019,C,ECT,A1,0.4639208458177723
2019,C,ECT,A1,0.5328237083603803
2019,C,ECT,A1,0.5675435503305922
2019,C,ECT,A1,0.5470192859224715
2019,C,ECT,A1,0.5225711819195258
2019,C,ECT,A1,0.5489662953773714
2019,C,ECT,A1,0.5119283547063744
2019,C,ECT,A1,0.5178803228778615
2019,C,ECT,A1,0.5487406615279921
2019,C,ECT,A1,0.5373734558608828
2019,C,ECT,A1,0.5551469738668023
2019,C,ECT,A1,0.542415230689634
