"period","region","sampled_mean"
"2015-2019","1",0.884166747710554
"2015-2019","1",0.90094876504499
"2015-2019","1",0.879041504916113
"2015-2019","1",0.899014331820231
"2015-2019","1",0.900382912240338
"2015-2019","1",0.892797567120999
"2015-2019","1",0.90030661079343
"2015-2019","1",0.889675329026003
"2015-2019","1",0.892040292492686
"2015-2019","1",0.902918203826263
"2015-2019","1",0.902939579499266
"2015-2019","1",0.902590152888433
"2015-2019","1",0.89756614523076
"2015-2019","1",0.891208032667754
"2015-2019","1",0.900437677768606
"2015-2019","1",0.891052721718508
"2015-2019","1",0.897870002953044
"2015-2019","1",0.898610175321332
"2015-2019","1",0.890820134271345
"2015-2019","1",0.881182506871883
"2015-2019","1",0.903594627766918
"2015-2019","1",0.900459071422417
"2015-2019","1",0.898317370037882
"2015-2019","1",0.897048265828491
"2015-2019","1",0.894921884582634
"2015-2019","1",0.894748101844328
"2015-2019","1",0.903081878894973
"2015-2019","1",0.893757630376658
"2015-2019","1",0.897115691011208
"2015-2019","1",0.892868830825514
"2015-2019","1",0.892177786219696
"2015-2019","1",0.898169612815359
"2015-2019","1",0.892859197262751
"2015-2019","1",0.895573456189287
"2015-2019","1",0.909486209601639
"2015-2019","1",0.911972194692036
"2015-2019","1",0.904209956309101
"2015-2019","1",0.90146826722626
"2015-2019","1",0.894307598699849
"2015-2019","1",0.894548557148047
"2015-2019","1",0.892802289729013
"2015-2019","1",0.8894489467538
"2015-2019","1",0.893124530770514
"2015-2019","1",0.900944294671832
"2015-2019","1",0.889326989046646
"2015-2019","1",0.897667886535229
"2015-2019","1",0.898133798655099
"2015-2019","1",0.898613381551037
"2015-2019","1",0.885939054984543
"2015-2019","1",0.907854224689124
"2015-2019","1",0.902326474250159
"2015-2019","1",0.901624067037106
"2015-2019","1",0.900441542145901
"2015-2019","1",0.89490464949977
"2015-2019","1",0.895792303092878
"2015-2019","1",0.89493987515922
"2015-2019","1",0.886736493975803
"2015-2019","1",0.891749657622135
"2015-2019","1",0.906740247543906
"2015-2019","1",0.904569307551599
"2015-2019","1",0.888199616043977
"2015-2019","1",0.899003037687725
"2015-2019","1",0.897040989618785
"2015-2019","1",0.898027783701382
"2015-2019","1",0.903436964657669
"2015-2019","1",0.901863851699954
"2015-2019","1",0.889782119534744
"2015-2019","1",0.900025489337434
"2015-2019","1",0.89938155720642
"2015-2019","1",0.882726183598069
"2015-2019","1",0.90463530331654
"2015-2019","1",0.897178305431678
"2015-2019","1",0.904147790711752
"2015-2019","1",0.898912285711979
"2015-2019","1",0.907984802886802
"2015-2019","1",0.894643160130399
"2015-2019","1",0.896545649905078
"2015-2019","1",0.898168091912886
"2015-2019","1",0.889909469439121
"2015-2019","1",0.906165059388325
"2015-2019","1",0.896788362563355
"2015-2019","1",0.903830536833677
"2015-2019","1",0.900227355123929
"2015-2019","1",0.899232849228829
"2015-2019","1",0.910183019820333
"2015-2019","1",0.90132030809566
"2015-2019","1",0.901852620972033
"2015-2019","1",0.893850192199427
"2015-2019","1",0.894353935971642
"2015-2019","1",0.892392219932716
"2015-2019","1",0.885063994820202
"2015-2019","1",0.897237332830493
"2015-2019","1",0.893111656120166
"2015-2019","1",0.903955092442511
"2015-2019","1",0.901374450949048
"2015-2019","1",0.895937645895193
"2015-2019","1",0.894600943483478
"2015-2019","1",0.894105418768449
"2015-2019","1",0.899398785986334
"2015-2019","1",0.890993188806876
"2015-2019","1",0.892131504428243
"2015-2019","1",0.899239432050518
"2015-2019","1",0.893414152720346
"2015-2019","1",0.904996834795088
"2015-2019","1",0.896934043352466
"2015-2019","1",0.895425766552913
"2015-2019","1",0.897296215379814
"2015-2019","1",0.893204450018183
"2015-2019","1",0.892989789117364
"2015-2019","1",0.885997934721132
"2015-2019","1",0.90001222281508
"2015-2019","1",0.895890045038615
"2015-2019","1",0.898025772314824
"2015-2019","1",0.896880181863136
"2015-2019","1",0.906854485772824
"2015-2019","1",0.906329791304888
"2015-2019","1",0.896370261315749
"2015-2019","1",0.889240655207902
"2015-2019","1",0.890406571437988
"2015-2019","1",0.897070156206257
"2015-2019","1",0.899428478600712
"2015-2019","1",0.89931440443083
"2015-2019","1",0.899655163072792
"2015-2019","1",0.898067694461934
"2015-2019","1",0.899656516331594
"2015-2019","1",0.894512739439445
"2015-2019","1",0.893615179284806
"2015-2019","1",0.897833594146914
"2015-2019","1",0.91099353029461
"2015-2019","1",0.886547667083597
"2015-2019","1",0.894161275818267
"2015-2019","1",0.898729379824329
"2015-2019","1",0.910032178180247
