"period","region","sampled_mean"
"2020-2024","1",0.53041974728361
"2020-2024","1",0.526295183520697
"2020-2024","1",0.533814780389985
"2020-2024","1",0.541920424152746
"2020-2024","1",0.524816996293985
"2020-2024","1",0.519552775150786
"2020-2024","1",0.533118964102583
"2020-2024","1",0.529818147508691
"2020-2024","1",0.535185700070135
"2020-2024","1",0.526110264852476
"2020-2024","1",0.535599541431089
"2020-2024","1",0.543464695350961
"2020-2024","1",0.526256221201302
"2020-2024","1",0.533409420328931
"2020-2024","1",0.540227932576902
"2020-2024","1",0.534237303852694
"2020-2024","1",0.528534263806331
"2020-2024","1",0.536034929271279
"2020-2024","1",0.519893199152048
"2020-2024","1",0.532545801253415
"2020-2024","1",0.537550101284083
"2020-2024","1",0.52467012886124
"2020-2024","1",0.532783262569199
"2020-2024","1",0.539081098618115
"2020-2024","1",0.522094672804807
"2020-2024","1",0.535379049799158
"2020-2024","1",0.54011693254046
"2020-2024","1",0.522721453770604
"2020-2024","1",0.529822675007158
"2020-2024","1",0.520330853865883
"2020-2024","1",0.539408334932586
"2020-2024","1",0.537337531198445
"2020-2024","1",0.536992709836991
"2020-2024","1",0.535795202392171
"2020-2024","1",0.524059730530358
"2020-2024","1",0.530212735676291
"2020-2024","1",0.530106260851797
"2020-2024","1",0.537074845572971
"2020-2024","1",0.527843773322922
"2020-2024","1",0.506092986094247
"2020-2024","1",0.524991899662259
"2020-2024","1",0.534746629691646
"2020-2024","1",0.529467125400676
"2020-2024","1",0.530225575962611
"2020-2024","1",0.529580446332628
"2020-2024","1",0.536460984609082
"2020-2024","1",0.511456421140096
"2020-2024","1",0.52262968870286
"2020-2024","1",0.522076573284335
"2020-2024","1",0.525294367307829
"2020-2024","1",0.527384355365384
"2020-2024","1",0.529366389151694
"2020-2024","1",0.52442891464715
"2020-2024","1",0.52780859788896
"2020-2024","1",0.539298468756342
"2020-2024","1",0.544318897400938
"2020-2024","1",0.535460216933639
"2020-2024","1",0.540199006854878
"2020-2024","1",0.532021179086217
"2020-2024","1",0.541195930201746
"2020-2024","1",0.525962740810389
"2020-2024","1",0.531175489304213
"2020-2024","1",0.534476135812087
"2020-2024","1",0.52030625553
"2020-2024","1",0.520920368155016
"2020-2024","1",0.526510947598437
"2020-2024","1",0.534658475595831
"2020-2024","1",0.522889043308067
"2020-2024","1",0.526505551303483
"2020-2024","1",0.527459795706324
"2020-2024","1",0.549161204397267
"2020-2024","1",0.530456640284052
"2020-2024","1",0.519659968162009
"2020-2024","1",0.535796244824738
"2020-2024","1",0.518061385537652
"2020-2024","1",0.523692748895814
"2020-2024","1",0.530228450925659
"2020-2024","1",0.533055468959465
"2020-2024","1",0.535766245425712
"2020-2024","1",0.527324772118783
"2020-2024","1",0.52499018682682
"2020-2024","1",0.530534657550117
"2020-2024","1",0.536586901452888
"2020-2024","1",0.543218534909419
"2020-2024","1",0.52258767351311
"2020-2024","1",0.529212938292465
"2020-2024","1",0.530355254806355
"2020-2024","1",0.527995941489812
"2020-2024","1",0.52834988055771
"2020-2024","1",0.537659500951227
"2020-2024","1",0.530040325839486
"2020-2024","1",0.525401499390298
"2020-2024","1",0.52638542126554
"2020-2024","1",0.530390429637249
"2020-2024","1",0.533217152059986
"2020-2024","1",0.526719250384673
"2020-2024","1",0.544184018138163
"2020-2024","1",0.533245290143433
"2020-2024","1",0.539600692586389
"2020-2024","1",0.516804472545152
"2020-2024","1",0.547188036152694
"2020-2024","1",0.536177507899289
"2020-2024","1",0.530769064890559
"2020-2024","1",0.524603014892816
"2020-2024","1",0.52902798522284
"2020-2024","1",0.53026544997635
"2020-2024","1",0.537118410572606
"2020-2024","1",0.531617285807373
"2020-2024","1",0.534808258957152
"2020-2024","1",0.536758418984875
"2020-2024","1",0.517638912293035
"2020-2024","1",0.517132249204559
"2020-2024","1",0.526777049408303
"2020-2024","1",0.532031139072083
"2020-2024","1",0.527427438005656
"2020-2024","1",0.51783989511112
"2020-2024","1",0.534171832154654
"2020-2024","1",0.536681529130828
"2020-2024","1",0.537066655414846
"2020-2024","1",0.517815022715089
"2020-2024","1",0.522866235084351
"2020-2024","1",0.52841665781566
"2020-2024","1",0.529158882449752
"2020-2024","1",0.528518130420192
"2020-2024","1",0.515095691953462
"2020-2024","1",0.518289239291992
"2020-2024","1",0.525933193482854
"2020-2024","1",0.539253668568989
"2020-2024","1",0.538783985545479
"2020-2024","1",0.52673566116207
"2020-2024","1",0.530710257142559
"2020-2024","1",0.531809141419973
"2020-2024","1",0.538291105173673
"2020-2024","1",0.541208037535171
"2020-2024","1",0.533770757053153
"2020-2024","1",0.52347910893365
"2020-2024","1",0.533345284448094
"2020-2024","1",0.524408457648759
"2020-2024","1",0.535926254656799
"2020-2024","1",0.529958552201124
"2020-2024","1",0.520461051765136
"2020-2024","1",0.516580316957573
"2020-2024","1",0.517807202362679
"2020-2024","1",0.541460178219344
"2020-2024","1",0.538110232369399
"2020-2024","1",0.528109297003366
"2020-2024","1",0.522148771776206
"2020-2024","1",0.520654686125656
"2020-2024","1",0.545215789131503
"2020-2024","1",0.517365494199343
"2020-2024","1",0.52588200397651
"2020-2024","1",0.521825717458785
"2020-2024","1",0.528157768050819
"2020-2024","1",0.519745153327425
"2020-2024","1",0.526703709770218
"2020-2024","1",0.532587106532407
"2020-2024","1",0.534133315990659
"2020-2024","1",0.519397432457319
"2020-2024","1",0.534458008523899
"2020-2024","1",0.528448059471221
"2020-2024","1",0.523060500511152
"2020-2024","1",0.525389858860467
"2020-2024","1",0.531008301236297
"2020-2024","1",0.534162638938049
"2020-2024","1",0.528402009629206
"2020-2024","1",0.521660763880595
"2020-2024","1",0.53147848817934
"2020-2024","1",0.540887736507621
"2020-2024","1",0.535920769523635
"2020-2024","1",0.525668030991485
"2020-2024","1",0.537930773328672
"2020-2024","1",0.522686415912713
"2020-2024","1",0.521534122696457
"2020-2024","1",0.538899309479496
"2020-2024","1",0.524424908413889
"2020-2024","1",0.532265284824373
"2020-2024","1",0.543332974224354
"2020-2024","1",0.535280269454845
"2020-2024","1",0.515631799565137
"2020-2024","1",0.532572328499416
"2020-2024","1",0.536174834114203
"2020-2024","1",0.538426345162721
"2020-2024","1",0.531302241915405
"2020-2024","1",0.527447940911401
"2020-2024","1",0.522342017657318
"2020-2024","1",0.522458254102323
"2020-2024","1",0.538408188712099
"2020-2024","1",0.525186851066362
"2020-2024","1",0.521938100971962
"2020-2024","1",0.528794478952712
"2020-2024","1",0.53011506853699
"2020-2024","1",0.528723840286875
"2020-2024","1",0.533889770845603
"2020-2024","1",0.536794306549658
"2020-2024","1",0.543553268687054
"2020-2024","1",0.52394557665655
"2020-2024","1",0.53150389291198
"2020-2024","1",0.522540601156998
"2020-2024","1",0.533474055754002
"2020-2024","1",0.519071477718579
"2020-2024","1",0.547586776470538
"2020-2024","1",0.53401113103803
"2020-2024","1",0.533251204589363
"2020-2024","1",0.520013380963404
"2020-2024","1",0.527181689795492
"2020-2024","1",0.540559913903911
"2020-2024","1",0.538739959870188
"2020-2024","1",0.53490914215206
"2020-2024","1",0.528965990476506
"2020-2024","1",0.539010537398597
"2020-2024","1",0.520231046414889
"2020-2024","1",0.533406199480903
"2020-2024","1",0.534079358964774
"2020-2024","1",0.522211042333194
"2020-2024","1",0.538932926948898
"2020-2024","1",0.523768590355509
"2020-2024","1",0.533291510248728
"2020-2024","1",0.530303344443156
"2020-2024","1",0.528840765994222
"2020-2024","1",0.523110545554418
"2020-2024","1",0.531049207044871
"2020-2024","1",0.540405471899698
"2020-2024","1",0.541576113552533
"2020-2024","1",0.533590877861287
"2020-2024","1",0.524920515655781
"2020-2024","1",0.52955959266919
"2020-2024","1",0.535638717874001
"2020-2024","1",0.536534551203231
"2020-2024","1",0.534087246063542
"2020-2024","1",0.532231549846824
"2020-2024","1",0.506532413168423
"2020-2024","1",0.537988838747315
"2020-2024","1",0.537062672675099
"2020-2024","1",0.541156768828646
"2020-2024","1",0.530289500344273
"2020-2024","1",0.536008370402158
"2020-2024","1",0.525806596036577
"2020-2024","1",0.520961655358306
"2020-2024","1",0.524347303431044
"2020-2024","1",0.542050264069864
"2020-2024","1",0.530563443556964
"2020-2024","1",0.527241960210065
"2020-2024","1",0.534506679954252
"2020-2024","1",0.535970815841553
"2020-2024","1",0.527942078768374
"2020-2024","1",0.545117630980619
"2020-2024","1",0.530895015171847
"2020-2024","1",0.531167684524723
"2020-2024","1",0.525972179277767
"2020-2024","1",0.5412927448626
"2020-2024","1",0.531389783791553
"2020-2024","1",0.527878378371517
"2020-2024","1",0.530205387215979
"2020-2024","1",0.529762536782542
"2020-2024","1",0.526903077540523
"2020-2024","1",0.530654582700019
"2020-2024","1",0.532884947528752
"2020-2024","1",0.53209513108138
"2020-2024","1",0.526026547153789
"2020-2024","1",0.534802646138393
"2020-2024","1",0.523313548097616
"2020-2024","1",0.527350406131568
"2020-2024","1",0.532754121200557
"2020-2024","1",0.531431292195171
"2020-2024","1",0.528326887445628
"2020-2024","1",0.521179567647056
"2020-2024","1",0.533615985273105
"2020-2024","1",0.527161328658506
"2020-2024","1",0.540002134017744
"2020-2024","1",0.522689836070565
"2020-2024","1",0.537846170238188
"2020-2024","1",0.536139181448383
"2020-2024","1",0.534749650615532
"2020-2024","1",0.533695105430554
"2020-2024","1",0.544319421436592
"2020-2024","1",0.545915062199529
"2020-2024","1",0.534285716514503
"2020-2024","1",0.529778286891911
"2020-2024","1",0.531950242415417
"2020-2024","1",0.534525911860631
"2020-2024","1",0.539031643982883
"2020-2024","1",0.526047286122028
"2020-2024","1",0.537675256235402
"2020-2024","1",0.535120881795407
"2020-2024","1",0.510224024460221
"2020-2024","1",0.540927330642597
"2020-2024","1",0.539541806256
"2020-2024","1",0.532884918654473
"2020-2024","1",0.541104835930059
"2020-2024","1",0.528904871687034
"2020-2024","1",0.522660121916078
"2020-2024","1",0.511315102253279
"2020-2024","1",0.540916465032559
"2020-2024","1",0.522943109153907
"2020-2024","1",0.529866309307964
"2020-2024","1",0.54595651975858
"2020-2024","1",0.519099008868054
"2020-2024","1",0.524972345031059
"2020-2024","1",0.528764310164944
"2020-2024","1",0.532213174720495
"2020-2024","1",0.531125435457154
"2020-2024","1",0.532300273115438
"2020-2024","1",0.526406518532509
"2020-2024","1",0.537920837979205
"2020-2024","1",0.522338327386157
"2020-2024","1",0.530110173354402
"2020-2024","1",0.527238274521232
"2020-2024","1",0.535321261055885
"2020-2024","1",0.535991905742562
"2020-2024","1",0.53545302023688
"2020-2024","1",0.521291582539291
"2020-2024","1",0.533066508863228
"2020-2024","1",0.527363914189247
"2020-2024","1",0.538427671014335
"2020-2024","1",0.529772019643007
"2020-2024","1",0.521642474401289
"2020-2024","1",0.539515897402662
"2020-2024","1",0.540950966668563
"2020-2024","1",0.544451268024332
"2020-2024","1",0.524465697642579
"2020-2024","1",0.524763761015821
"2020-2024","1",0.544510723323855
"2020-2024","1",0.52746471629852
"2020-2024","1",0.52272925757867
"2020-2024","1",0.525175507679391
"2020-2024","1",0.529279523756318
"2020-2024","1",0.526074658707209
"2020-2024","1",0.548894002621975
"2020-2024","1",0.537615710493524
"2020-2024","1",0.534201279786685
"2020-2024","1",0.524784043666735
"2020-2024","1",0.536879748953412
"2020-2024","1",0.525461537108045
"2020-2024","1",0.533000780901926
"2020-2024","1",0.531770010809513
"2020-2024","1",0.536502121802435
"2020-2024","1",0.531416218970585
"2020-2024","1",0.532739531476208
"2020-2024","1",0.527140552929181
"2020-2024","1",0.524145189179989
"2020-2024","1",0.541126476295788
"2020-2024","1",0.529968841533646
"2020-2024","1",0.534246639156761
"2020-2024","1",0.528664985028756
"2020-2024","1",0.533448371130782
"2020-2024","1",0.51754378300193
"2020-2024","1",0.538211366997204
"2020-2024","1",0.53619448297993
"2020-2024","1",0.539275844121585
"2020-2024","1",0.535032326368118
"2020-2024","1",0.537173118584461
"2020-2024","1",0.531073050923504
"2020-2024","1",0.53723680084661
"2020-2024","1",0.537705773176715
"2020-2024","1",0.538940860600522
"2020-2024","1",0.52727959463071
"2020-2024","1",0.53686746485946
"2020-2024","1",0.53497166924351
"2020-2024","1",0.523101101637547
"2020-2024","1",0.530829031161575
"2020-2024","1",0.529980265190408
"2020-2024","1",0.527762005817718
"2020-2024","1",0.532991245026835
"2020-2024","1",0.528565409671216
"2020-2024","1",0.524110862164491
"2020-2024","1",0.534588392290918
"2020-2024","1",0.527299812753638
"2020-2024","1",0.510018078787269
"2020-2024","1",0.520168382733801
"2020-2024","1",0.532396340361262
"2020-2024","1",0.522210361064003
"2020-2024","1",0.540435340142062
"2020-2024","1",0.522948663605039
"2020-2024","1",0.534893348084217
"2020-2024","1",0.526443337145273
"2020-2024","1",0.520921270452814
"2020-2024","1",0.518542975251046
"2020-2024","1",0.522767390389158
"2020-2024","1",0.522499392950727
"2020-2024","1",0.52866427871394
"2020-2024","1",0.533162517342826
"2020-2024","1",0.528964185030307
"2020-2024","1",0.519597542445299
"2020-2024","1",0.522857585092459
"2020-2024","1",0.546635623294761
"2020-2024","1",0.52810519574191
"2020-2024","1",0.521103741254411
"2020-2024","1",0.543799996019163
"2020-2024","1",0.524674456953948
"2020-2024","1",0.539194702339714
"2020-2024","1",0.5342122061237
"2020-2024","1",0.52170530096965
"2020-2024","1",0.519173859905569
"2020-2024","1",0.540272004978507
"2020-2024","1",0.528717752823796
"2020-2024","1",0.530813356189958
"2020-2024","1",0.519850213435001
"2020-2024","1",0.527490777484837
"2020-2024","1",0.530805281592834
"2020-2024","1",0.531668701004272
"2020-2024","1",0.527776859469149
"2020-2024","1",0.535071619261354
